year,country,gdp
2001,南亚,6386.96016728279
2002,南亚,6700.2931994520895
2003,南亚,7824.869806755
2004,南亚,9073.07418091759
2005,南亚,10400.3213080062
2006,南亚,11960.8804087935
2007,南亚,15041.9349056102
2008,南亚,15274.7259844391
2009,南亚,16834.567691338798
2010,南亚,20607.8119590296
2011,南亚,22718.378182366403
2012,南亚,22973.3222029497
2013,南亚,23571.3239529035
2014,南亚,25818.2252429929
2015,南亚,26972.5768024
2016,南亚,29199.896128359902
2017,南亚,33471.1238404509
1960,沙特阿拉伯,0
1961,沙特阿拉伯,0
1962,沙特阿拉伯,0
1963,沙特阿拉伯,0
1964,沙特阿拉伯,0
1965,沙特阿拉伯,0
1966,沙特阿拉伯,0
1967,沙特阿拉伯,0
1968,沙特阿拉伯,41.8777771111111
1969,沙特阿拉伯,44.8577764444444
1970,沙特阿拉伯,53.773333333333305
1971,沙特阿拉伯,71.848533475974
1972,沙特阿拉伯,96.641574985524
1973,沙特阿拉伯,149.473911401284
1974,沙特阿拉伯,454.12957746478895
1975,沙特阿拉伯,467.73368205594704
1976,沙特阿拉伯,640.056657223796
1977,沙特阿拉伯,741.88249978724
1978,沙特阿拉伯,802.6561948464521
1979,沙特阿拉伯,1118.5967626755498
1980,沙特阿拉伯,1645.41738058737
1981,沙特阿拉伯,1842.9179600886898
1982,沙特阿拉伯,1532.39017560236
1983,沙特阿拉伯,1291.71635311143
1984,沙特阿拉伯,1196.24858115778
1985,沙特阿拉伯,1038.9784649365
1986,沙特阿拉伯,869.6192276532539
1987,沙特阿拉伯,856.958611481976
1988,沙特阿拉伯,882.5607476635511
1989,沙特阿拉伯,953.444592790387
1990,沙特阿拉伯,1176.30271802403
1991,沙特阿拉伯,1322.23268491322
1992,沙特阿拉伯,1370.8787666221601
1993,沙特阿拉伯,1329.6790141522001
1994,沙特阿拉伯,1351.7488648865199
1995,沙特阿拉伯,1433.43036341789
1996,沙特阿拉伯,1586.6239874499302
1997,沙特阿拉伯,1659.6355740988001
1998,沙特阿拉伯,1467.7549808
1999,沙特阿拉伯,1617.1696
2000,沙特阿拉伯,1895.14926213333
2001,沙特阿拉伯,1841.37469733333
2002,沙特阿拉伯,1896.0592024
2003,沙特阿拉伯,2158.07655253333
2004,沙特阿拉伯,2587.42133333333
2005,沙特阿拉伯,3284.5960876411104
2006,沙特阿拉伯,3769.0013351134803
2007,沙特阿拉伯,4159.64509673115
2008,沙特阿拉伯,5197.968
2009,沙特阿拉伯,4290.97866666667
2010,沙特阿拉伯,5282.072
2011,沙特阿拉伯,6712.38840106667
2012,沙特阿拉伯,7359.7484336
2013,沙特阿拉伯,7466.47127413333
2014,沙特阿拉伯,7563.50347333334
2015,沙特阿拉伯,6542.6990288
2016,沙特阿拉伯,6449.3554144
2017,沙特阿拉伯,6885.86133333333
1960,苏丹,13.073333333333299
1961,苏丹,14.1933333333333
1962,苏丹,15.416666666666702
1963,苏丹,15.6833333333333
1964,苏丹,16.113333333333298
1965,苏丹,16.793333333333297
1966,苏丹,17.23
1967,苏丹,18.656666666666702
1968,苏丹,19.4733333333333
1969,苏丹,21.4433333333333
1970,苏丹,24.376666666666697
1971,苏丹,26.56
1972,苏丹,28.82
1973,苏丹,35.7166666666667
1974,苏丹,45.95
1975,苏丹,55.98
1976,苏丹,69.79333333333331
1977,苏丹,87.04
1978,苏丹,76.705
1979,苏丹,90.3225
1980,苏丹,74.5983333333333
1981,苏丹,100.165
1982,苏丹,92.4
1983,苏丹,82.3015384615385
1984,苏丹,97.0135714285714
1985,苏丹,124.037333333333
1986,苏丹,157.690625
1987,苏丹,201.555555555556
1988,苏丹,153.99166666666702
1989,苏丹,152.915079365079
1990,苏丹,124.08647540983601
1991,苏丹,113.79222222222201
1992,苏丹,70.3421971252567
1993,苏丹,88.8178593848085
1994,苏丹,127.941923342541
1995,苏丹,138.297448786366
1996,苏丹,90.18243044451549
1997,苏丹,116.814946373041
1998,苏丹,112.503279880478
1999,苏丹,106.820452583647
2000,苏丹,122.574183260734
2001,苏丹,131.82979783533
2002,苏丹,148.031890927044
2003,苏丹,176.46503525174302
2004,苏丹,214.574702027839
2005,苏丹,265.245385657403
2006,苏丹,358.224086115588
2007,苏丹,458.98948564059305
2008,苏丹,545.265802315568
2009,苏丹,531.50209167934
2010,苏丹,656.341092367736
2011,苏丹,673.2728931973301
2012,苏丹,681.256311502939
2013,苏丹,720.659400857719
2014,苏丹,821.515884188325
2015,苏丹,967.4174202167379
2016,苏丹,955.5822077692101
2017,苏丹,1230.5338600113698
1960,塞内加尔,10.0369237455789
1961,塞内加尔,10.589752655888299
1962,塞内加尔,10.8547557348959
1963,塞内加尔,11.221396372569302
1964,塞内加尔,11.8893056771363
1965,塞内加尔,12.100583960603002
1966,塞内加尔,12.4690837374285
1967,塞内加尔,12.4648095851385
1968,塞内加尔,13.093848301907101
1969,塞内加尔,12.4523480689546
1970,塞内加尔,12.9740782860957
1971,塞内加尔,13.3954882366855
1972,塞内加尔,16.208572771933802
1973,塞内加尔,18.6339844832592
1974,塞内加尔,20.9932494984605
1975,塞内加尔,28.3038840487845
1976,塞内加尔,28.6977781241008
1977,塞内加尔,29.380463072289402
1978,塞内加尔,32.8035433939341
1979,塞内加尔,40.8487866785616
1980,塞内加尔,44.3505039667262
1981,塞内加尔,40.2169723339403
1982,塞内加尔,39.3675868158343
1983,塞内加尔,35.120532320356595
1984,塞内加尔,34.2512737336713
1985,塞内加尔,37.5005642449274
1986,塞内加尔,53.042380126797106
1987,塞内加尔,63.813857597802695
1988,塞内加尔,63.1105490148841
1989,塞内加尔,62.1979353255875
1990,塞内加尔,72.3710072434196
1991,塞内加尔,71.1125286584624
1992,塞内加尔,76.0200527443616
1993,塞内加尔,71.8922645328161
1994,塞内加尔,49.08415368782
1995,塞内加尔,61.763125521388
1996,塞内加尔,64.1318983920318
1997,塞内加尔,59.1525025827977
1998,塞内加尔,63.682651936988805
1999,塞内加尔,65.1220762219727
2000,塞内加尔,59.2423970081588
2001,塞内加尔,61.7489837014018
2002,塞内加尔,67.52510282957441
2003,塞内加尔,86.83229268119788
2004,塞内加尔,101.674418544694
2005,塞内加尔,110.22821631867399
2006,塞内加尔,118.47848224894699
2007,塞内加尔,142.859700851384
2008,塞内加尔,169.497894645284
2009,塞内加尔,162.482128522153
2010,塞内加尔,162.150692555883
2011,塞内加尔,178.787801848872
2012,塞内加尔,178.254179494095
2013,塞内加尔,189.601823714679
2014,塞内加尔,197.70840285994598
2015,塞内加尔,177.677045969267
2016,塞内加尔,190.273928758489
2017,塞内加尔,210.81669869983298
1960,新加坡,7.04756304717104
1961,新加坡,7.64634783744937
1962,新加坡,8.2624460995688
1963,新加坡,9.17614007578727
1964,新加坡,8.94159153273226
1965,新加坡,9.74650463870378
1966,新加坡,10.9643277146217
1967,新加坡,12.380439043512299
1968,新加坡,14.2571540572325
1969,新加坡,16.5990461257023
1970,新加坡,19.2058669802692
1971,新加坡,22.637854436168798
1972,新加坡,27.214409807585103
1973,新加坡,36.9621333333333
1974,新加坡,52.2153495564418
1975,新加坡,56.3367392999302
1976,新加坡,63.2707797410703
1977,新加坡,66.1858507366035
1978,新加坡,75.1717635484135
1979,新加坡,92.9692172383465
1980,新加坡,118.962567828566
1981,新加坡,141.75228843639098
1982,新加坡,160.84252378473
1983,新加坡,177.841121495327
1984,新加坡,197.49361097965001
1985,新加坡,191.565327457691
1986,新加坡,185.86746056997399
1987,新加坡,209.192155782125
1988,新加坡,253.714624881292
1989,新加坡,304.653647386206
1990,新加坡,361.443367687023
1991,新加坡,454.66164978292295
1992,新加坡,521.302639656231
1993,新加坡,606.034781532368
1994,新加坡,736.908471913055
1995,新加坡,878.109919571046
1996,新加坡,962.958865248227
1997,新加坡,1001.24191810345
1998,新加坡,857.2831022944549
1999,新加坡,862.846607669617
2000,新加坡,960.744779582366
2001,新加坡,897.9494334989121
2002,新加坡,925.3775270858929
2003,新加坡,976.454482837791
2004,新加坡,1150.35498757543
2005,新加坡,1278.07618360971
2006,新加坡,1486.30373214173
2007,新加坡,1809.41941477009
2008,新加坡,1936.11986712842
2009,新加坡,1941.52286008938
2010,新加坡,2398.09387605427
2011,新加坡,2793.51168707267
2012,新加坡,2950.87220933024
2013,新加坡,3075.76360584992
2014,新加坡,3148.51156183411
2015,新加坡,3080.0414605760798
2016,新加坡,3180.68476293883
2017,新加坡,3384.0647403866997
1960,所罗门群岛,0
1961,所罗门群岛,0
1962,所罗门群岛,0
1963,所罗门群岛,0
1964,所罗门群岛,0
1965,所罗门群岛,0
1966,所罗门群岛,0
1967,所罗门群岛,0.252035240325638
1968,所罗门群岛,0.280842527582748
1969,所罗门群岛,0.28606411398041
1970,所罗门群岛,0
1971,所罗门群岛,0.500568828213879
1972,所罗门群岛,0.40606712050639004
1973,所罗门群岛,0.5527210884353739
1974,所罗门群岛,0.8453933228256201
1975,所罗门群岛,0.746170964785967
1976,所罗门群岛,0.830991079066357
1977,所罗门群岛,0.931470392548237
1978,所罗门群岛,1.1102208996223
1979,所罗门群岛,1.51270207852194
1980,所罗门群岛,1.68715353097132
1981,所罗门群岛,1.87313261319237
1982,所罗门群岛,1.8844609206055
1983,所罗门群岛,1.80219397527425
1984,所罗门群岛,2.52806783386983
1985,所罗门群岛,2.32306861156132
1986,所罗门群岛,2.1073786965259798
1987,所罗门群岛,2.38606299605651
1988,所罗门群岛,3.1068427370948397
1989,所罗门群岛,3.32286760858189
1990,所罗门群岛,3.02515026890225
1991,所罗门群岛,3.2035509061440997
1992,所罗门群岛,3.78778047197842
1993,所罗门群岛,4.10923236189102
1994,所罗门群岛,4.64756638512487
1995,所罗门群岛,5.19334096714525
1996,所罗门群岛,5.6516375056079
1997,所罗门群岛,5.6791950281148305
1998,所罗门群岛,4.71177008057148
1999,所罗门群岛,4.82214092308964
2000,所罗门群岛,4.35103853485036
2001,所罗门群岛,4.00463452065176
2002,所罗门群岛,3.4166164355144604
2003,所罗门群岛,3.3273824591321497
2004,所罗门群岛,3.75111894932329
2005,所罗门群岛,4.13909879281265
2006,所罗门群岛,4.56705433996978
2007,所罗门群岛,5.16074228959749
2008,所罗门群岛,6.08229326656255
2009,所罗门群岛,5.9776536312849196
2010,所罗门群岛,6.81151193502387
2011,所罗门群岛,9.32725583343148
2012,所罗门群岛,10.6387944583424
2013,所罗门群岛,11.2978719820326
2014,所罗门群岛,11.7226830095047
2015,所罗门群岛,11.5465006885921
2016,所罗门群岛,12.304597097711401
2017,所罗门群岛,13.096311352273
1960,塞拉利昂,3.2200947156704003
1961,塞拉利昂,3.27834680557103
1962,塞拉利昂,3.42721579817636
1963,塞拉利昂,3.48546952134368
1964,塞拉利昂,3.71848114747956
1965,塞拉利昂,3.59379856248057
1966,塞拉利昂,3.7547984980806
1967,塞拉利昂,3.4879530300038497
1968,塞拉利昂,3.29860091944037
1969,塞拉利昂,4.0869016347606495
1970,塞拉利昂,4.34410373764149
1971,塞拉利昂,4.19549425077086
1972,塞拉利昂,4.6538108998454
1973,塞拉利昂,5.75230234387058
1974,塞拉利昂,6.48590642939888
1975,塞拉利昂,6.79335901117451
1976,塞拉利昂,5.94895672333848
1977,塞拉利昂,6.917777583951151
1978,塞拉利昂,9.6072833893643
1979,塞拉利昂,11.093747220829401
1980,塞拉利昂,11.006858449228401
1981,塞拉利昂,11.1483047191787
1982,塞拉利昂,12.953618859241901
1983,塞拉利昂,9.95104305347075
1984,塞拉利昂,10.8747186198928
1985,塞拉利昂,8.56890498625834
1986,塞拉利昂,4.9018145662440995
1987,塞拉利昂,7.0130760228443005
1988,塞拉利昂,10.5508394537738
1989,塞拉利昂,9.329744119171421
1990,塞拉利昂,6.49644826800447
1991,塞拉利昂,7.79981458921489
1992,塞拉利昂,6.799979975971169
1993,塞拉利昂,7.68812334801762
1994,塞拉利昂,9.11915970683484
1995,塞拉利昂,8.7075873940678
1996,塞拉利昂,9.41742152709895
1997,塞拉利昂,8.50218033622007
1998,塞拉利昂,6.7237592734714795
1999,塞拉利昂,6.6938476887263
2000,塞拉利昂,6.35874002198748
2001,塞拉利昂,10.904677123077299
2002,塞拉利昂,12.533405195331099
2003,塞拉利昂,13.8581007219217
2004,塞拉利昂,14.4853663088143
2005,塞拉利昂,16.5049436699875
2006,塞拉利昂,18.8511220185278
2007,塞拉利昂,21.584968728579604
2008,塞拉利昂,25.0545870503338
2009,塞拉利昂,24.5389984688317
2010,塞拉利昂,25.7802629715912
2011,塞拉利昂,29.425467810454798
2012,塞拉利昂,38.0186261136414
2013,塞拉利昂,49.2034319499339
2014,塞拉利昂,50.1515781573406
2015,塞拉利昂,42.187238751379
2016,塞拉利昂,36.7479453018956
2017,塞拉利昂,37.3957797323943
1960,萨尔瓦多,0
1961,萨尔瓦多,0
1962,萨尔瓦多,0
1963,萨尔瓦多,0
1964,萨尔瓦多,0
1965,萨尔瓦多,8.7772
1966,萨尔瓦多,9.2952
1967,萨尔瓦多,9.762
1968,萨尔瓦多,10.097601
1969,萨尔瓦多,10.494
1970,萨尔瓦多,11.3292
1971,萨尔瓦多,11.8612
1972,萨尔瓦多,12.6372
1973,萨尔瓦多,14.4232
1974,萨尔瓦多,16.6588
1975,萨尔瓦多,18.841201
1976,萨尔瓦多,23.282801
1977,萨尔瓦多,29.416401
1978,萨尔瓦多,31.2796
1979,萨尔瓦多,34.636399
1980,萨尔瓦多,35.739599
1981,萨尔瓦多,34.372002
1982,萨尔瓦多,33.991891
1983,萨尔瓦多,35.063478
1984,萨尔瓦多,36.616834
1985,萨尔瓦多,38.003686
1986,萨尔瓦多,37.716632
1987,萨尔瓦多,39.580458
1988,萨尔瓦多,41.8988
1989,萨尔瓦多,43.722153
1990,萨尔瓦多,48.17542204026729
1991,萨尔瓦多,52.523424
1992,萨尔瓦多,58.133993
1993,萨尔瓦多,66.802692
1994,萨尔瓦多,76.79384
1995,萨尔瓦多,89.219471
1996,萨尔瓦多,95.863278
1997,萨尔瓦多,102.217059
1998,萨尔瓦多,109.366699
1999,萨尔瓦多,112.84197
2000,萨尔瓦多,117.849277
2001,萨尔瓦多,122.825336
2002,萨尔瓦多,126.641903
2003,萨尔瓦多,132.438922
2004,萨尔瓦多,137.248109
2005,萨尔瓦多,146.980014
2006,萨尔瓦多,159.998864
2007,萨尔瓦多,170.117509
2008,萨尔瓦多,179.8689
2009,萨尔瓦多,176.0162
2010,萨尔瓦多,184.48
2011,萨尔瓦多,202.84
2012,萨尔瓦多,213.86
2013,萨尔瓦多,219.91
2014,萨尔瓦多,225.93
2015,萨尔瓦多,234.38
2016,萨尔瓦多,241.54
2017,萨尔瓦多,249.28
1960,圣马力诺,0
1961,圣马力诺,0
1962,圣马力诺,0
1963,圣马力诺,0
1964,圣马力诺,0
1965,圣马力诺,0
1966,圣马力诺,0
1967,圣马力诺,0
1968,圣马力诺,0
1969,圣马力诺,0
1970,圣马力诺,0
1971,圣马力诺,0
1972,圣马力诺,0
1973,圣马力诺,0
1974,圣马力诺,0
1975,圣马力诺,0
1976,圣马力诺,0
1977,圣马力诺,0
1978,圣马力诺,0
1979,圣马力诺,0
1980,圣马力诺,0
1981,圣马力诺,0
1982,圣马力诺,0
1983,圣马力诺,0
1984,圣马力诺,0
1985,圣马力诺,0
1986,圣马力诺,0
1987,圣马力诺,0
1988,圣马力诺,0
1989,圣马力诺,0
1990,圣马力诺,0
1991,圣马力诺,0
1992,圣马力诺,0
1993,圣马力诺,0
1994,圣马力诺,0
1995,圣马力诺,0
1996,圣马力诺,0
1997,圣马力诺,0
1998,圣马力诺,0
1999,圣马力诺,12.156403153633102
2000,圣马力诺,11.0189791781832
2001,圣马力诺,11.606263982102899
2002,圣马力诺,12.5352907961604
2003,圣马力诺,16.0045146726862
2004,圣马力诺,18.7732803575863
2005,圣马力诺,19.5871160303445
2006,圣马力诺,20.9258562288295
2007,圣马力诺,24.8836572679989
2008,圣马力诺,27.523070162589697
2009,圣马力诺,23.6315643234232
2010,圣马力诺,21.390728476821202
2011,圣马力诺,20.5448985265499
2012,圣马力诺,18.000770910959798
2013,圣马力诺,18.6537440254912
2014,圣马力诺,17.8851001724824
2015,圣马力诺,15.230120882777
2016,圣马力诺,15.6438053097345
2017,圣马力诺,16.3286004056795
1960,索马里,1.8045993677602499
1961,索马里,1.91659914376034
1962,索马里,2.0353192754722897
1963,索马里,2.16145935941626
1964,索马里,2.29529912668035
1965,索马里,2.43724533172801
1966,索马里,2.57374455753265
1967,索马里,2.71780364837811
1968,索马里,2.86718279690322
1969,索马里,3.0635728457142903
1970,索马里,3.22600009142857
1971,索马里,3.31102742193418
1972,索马里,4.169424369278381
1973,索马里,5.07028428241662
1974,索马里,4.67577432247816
1975,索马里,7.10850226528991
1976,索马里,8.07275808737093
1977,索马里,4.9855087304347805
1978,索马里,5.64986059668508
1979,索马里,5.904198551181099
1980,索马里,6.03592656822209
1981,索马里,6.99112266835764
1982,索马里,7.74419569699066
1983,索马里,7.33901365935354
1984,索马里,7.883072134382351
1985,索马里,8.76404617656501
1986,索马里,9.30318705332201
1987,索马里,10.0979272439772
1988,索马里,10.3829128449695
1989,索马里,10.92392963199
1990,索马里,9.17044228012679
1991,索马里,0
1992,索马里,0
1993,索马里,0
1994,索马里,0
1995,索马里,0
1996,索马里,0
1997,索马里,0
1998,索马里,0
1999,索马里,0
2000,索马里,0
2001,索马里,0
2002,索马里,0
2003,索马里,0
2004,索马里,0
2005,索马里,0
2006,索马里,0
2007,索马里,0
2008,索马里,0
2009,索马里,0
2010,索马里,0
2011,索马里,0
2012,索马里,0
2013,索马里,38.9240268475612
2014,索马里,39.6353230899597
2015,索马里,40.4886087141323
2016,索马里,41.9848540387919
2017,索马里,45.0884534832757
1960,塞尔维亚,0
1961,塞尔维亚,0
1962,塞尔维亚,0
1963,塞尔维亚,0
1964,塞尔维亚,0
1965,塞尔维亚,0
1966,塞尔维亚,0
1967,塞尔维亚,0
1968,塞尔维亚,0
1969,塞尔维亚,0
1970,塞尔维亚,0
1971,塞尔维亚,0
1972,塞尔维亚,0
1973,塞尔维亚,0
1974,塞尔维亚,0
1975,塞尔维亚,0
1976,塞尔维亚,0
1977,塞尔维亚,0
1978,塞尔维亚,0
1979,塞尔维亚,0
1980,塞尔维亚,0
1981,塞尔维亚,0
1982,塞尔维亚,0
1983,塞尔维亚,0
1984,塞尔维亚,0
1985,塞尔维亚,0
1986,塞尔维亚,0
1987,塞尔维亚,0
1988,塞尔维亚,0
1989,塞尔维亚,0
1990,塞尔维亚,0
1991,塞尔维亚,0
1992,塞尔维亚,0
1993,塞尔维亚,0
1994,塞尔维亚,0
1995,塞尔维亚,167.5
1996,塞尔维亚,209.48677839851
1997,塞尔维亚,241.47996549566201
1998,塞尔维亚,182.841946803844
1999,塞尔维亚,184.093641469794
2000,塞尔维亚,65.4024719033529
2001,塞尔维亚,122.671754812542
2002,塞尔维亚,161.168431464806
2003,塞尔维亚,211.887040812428
2004,塞尔维亚,248.614832806339
2005,塞尔维亚,276.832259592468
2006,塞尔维亚,324.820703603204
2007,塞尔维亚,431.709906164729
2008,塞尔维亚,521.942214685007
2009,塞尔维亚,451.628943809318
2010,塞尔维亚,418.194686918251
2011,塞尔维亚,492.58136128967203
2012,塞尔维亚,433.092529210567
2013,塞尔维亚,483.94239474676203
2014,塞尔维亚,470.622066776539
2015,塞尔维亚,396.285508687509
2016,塞尔维亚,406.30392018541
2017,塞尔维亚,441.2042439186
1960,南苏丹,0
1961,南苏丹,0
1962,南苏丹,0
1963,南苏丹,0
1964,南苏丹,0
1965,南苏丹,0
1966,南苏丹,0
1967,南苏丹,0
1968,南苏丹,0
1969,南苏丹,0
1970,南苏丹,0
1971,南苏丹,0
1972,南苏丹,0
1973,南苏丹,0
1974,南苏丹,0
1975,南苏丹,0
1976,南苏丹,0
1977,南苏丹,0
1978,南苏丹,0
1979,南苏丹,0
1980,南苏丹,0
1981,南苏丹,0
1982,南苏丹,0
1983,南苏丹,0
1984,南苏丹,0
1985,南苏丹,0
1986,南苏丹,0
1987,南苏丹,0
1988,南苏丹,0
1989,南苏丹,0
1990,南苏丹,0
1991,南苏丹,0
1992,南苏丹,0
1993,南苏丹,0
1994,南苏丹,0
1995,南苏丹,0
1996,南苏丹,0
1997,南苏丹,0
1998,南苏丹,0
1999,南苏丹,0
2000,南苏丹,0
2001,南苏丹,0
2002,南苏丹,0
2003,南苏丹,0
2004,南苏丹,0
2005,南苏丹,0
2006,南苏丹,0
2007,南苏丹,0
2008,南苏丹,145.86253365770398
2009,南苏丹,122.31264525067101
2010,南苏丹,146.02072425391898
2011,南苏丹,149.07308933929002
2012,南苏丹,119.314721725786
2013,南苏丹,184.264690302078
2014,南苏丹,139.622128374671
2015,南苏丹,119.978007510613
2016,南苏丹,0
2017,南苏丹,0
1960,圣多美和普林西比,0
1961,圣多美和普林西比,0
1962,圣多美和普林西比,0
1963,圣多美和普林西比,0
1964,圣多美和普林西比,0
1965,圣多美和普林西比,0
1966,圣多美和普林西比,0
1967,圣多美和普林西比,0
1968,圣多美和普林西比,0
1969,圣多美和普林西比,0
1970,圣多美和普林西比,0
1971,圣多美和普林西比,0
1972,圣多美和普林西比,0
1973,圣多美和普林西比,0
1974,圣多美和普林西比,0
1975,圣多美和普林西比,0
1976,圣多美和普林西比,0
1977,圣多美和普林西比,0
1978,圣多美和普林西比,0
1979,圣多美和普林西比,0
1980,圣多美和普林西比,0
1981,圣多美和普林西比,0
1982,圣多美和普林西比,0
1983,圣多美和普林西比,0
1984,圣多美和普林西比,0
1985,圣多美和普林西比,0
1986,圣多美和普林西比,0
1987,圣多美和普林西比,0
1988,圣多美和普林西比,0
1989,圣多美和普林西比,0
1990,圣多美和普林西比,0
1991,圣多美和普林西比,0
1992,圣多美和普林西比,0
1993,圣多美和普林西比,0
1994,圣多美和普林西比,0
1995,圣多美和普林西比,0
1996,圣多美和普林西比,0
1997,圣多美和普林西比,0
1998,圣多美和普林西比,0
1999,圣多美和普林西比,0
2000,圣多美和普林西比,0
2001,圣多美和普林西比,0.75951127727338
2002,圣多美和普林西比,0.851710742134329
2003,圣多美和普林西比,1.02085766467304
2004,圣多美和普林西比,1.14582285797721
2005,圣多美和普林西比,1.3645066134421
2006,圣多美和普林西比,1.42775106811733
2007,圣多美和普林西比,1.49146923104274
2008,圣多美和普林西比,1.88021168841818
2009,圣多美和普林西比,1.8782102903051998
2010,圣多美和普林西比,1.97454052146072
2011,圣多美和普林西比,2.33213521691189
2012,圣多美和普林西比,2.52560556021848
2013,圣多美和普林西比,3.0292548813174895
2014,圣多美和普林西比,3.48941656435664
2015,圣多美和普林西比,3.1826583526332404
2016,圣多美和普林西比,3.4754539178500004
2017,圣多美和普林西比,3.7504017381688897
1960,苏里南,0.9965
1961,苏里南,1.077
1962,苏里南,1.1615
1963,苏里南,1.2595
1964,苏里南,1.344
1965,苏里南,1.5415
1966,苏里南,1.9035
1967,苏里南,2.207
1968,苏里南,2.4135
1969,苏里南,2.5965
1970,苏里南,2.749
1971,苏里南,3.01
1972,苏里南,3.1195
1973,苏里南,3.3945
1974,苏里南,4.0985
1975,苏里南,4.655
1976,苏里南,5.055
1977,苏里南,6.415
1978,苏里南,7.355
1979,苏里南,7.825
1980,苏里南,7.95
1981,苏里南,8.89
1982,苏里南,9.15
1983,苏里南,8.835
1984,苏里南,8.64
1985,苏里南,8.73
1986,苏里南,8.91
1987,苏里南,9.8
1988,苏里南,11.61
1989,苏里南,5.426
1990,苏里南,3.884
1991,苏里南,4.481
1992,苏里南,4.046
1993,苏里南,4.28764705882353
1994,苏里南,6.05492537313433
1995,苏里南,6.915904977375571
1996,苏里南,8.61411471321696
1997,苏里南,9.264225
1998,苏里南,11.1085
1999,苏里南,8.86290697674419
2000,苏里南,9.4767196969697
2001,苏里南,8.34279357798165
2002,苏里南,10.9357446808511
2003,苏里南,12.741903114186899
2004,苏里南,14.840925384052701
2005,苏里南,17.9338873229125
2006,苏里南,26.2638043517877
2007,苏里南,29.3661202185792
2008,苏里南,35.3296903460838
2009,苏里南,38.754098360655696
2010,苏里南,43.6839804764333
2011,苏里南,44.2227662178703
2012,苏里南,49.8
2013,苏里南,51.457575757575796
2014,苏里南,52.4060606060606
2015,苏里南,47.8736792811777
2016,苏里南,31.660405227498998
2017,苏里南,30.6876610975333
1960,斯洛伐克,0
1961,斯洛伐克,0
1962,斯洛伐克,0
1963,斯洛伐克,0
1964,斯洛伐克,0
1965,斯洛伐克,0
1966,斯洛伐克,0
1967,斯洛伐克,0
1968,斯洛伐克,0
1969,斯洛伐克,0
1970,斯洛伐克,0
1971,斯洛伐克,0
1972,斯洛伐克,0
1973,斯洛伐克,0
1974,斯洛伐克,0
1975,斯洛伐克,0
1976,斯洛伐克,0
1977,斯洛伐克,0
1978,斯洛伐克,0
1979,斯洛伐克,0
1980,斯洛伐克,0
1981,斯洛伐克,0
1982,斯洛伐克,0
1983,斯洛伐克,0
1984,斯洛伐克,0
1985,斯洛伐克,0
1986,斯洛伐克,0
1987,斯洛伐克,0
1988,斯洛伐克,0
1989,斯洛伐克,0
1990,斯洛伐克,127.473805231082
1991,斯洛伐克,142.72201508221002
1992,斯洛伐克,154.955144261871
1993,斯洛伐克,165.206766221598
1994,斯洛伐克,201.62935816822898
1995,斯洛伐克,258.401464052288
1996,斯洛伐克,279.250367553866
1997,斯洛伐克,277.060280956157
1998,斯洛伐克,298.56000671216
1999,斯洛伐克,304.533837630514
2000,斯洛伐克,291.699530127142
2001,斯洛伐克,307.521503355705
2002,斯洛伐克,351.303406738189
2003,斯洛伐克,468.165891647856
2004,斯洛伐克,573.320151477527
2005,斯洛伐克,627.853053102848
2006,斯洛伐克,707.080981056329
2007,斯洛伐克,864.5408157678619
2008,斯洛伐克,1004.69509301304
2009,斯洛伐克,890.4628924701311
2010,斯洛伐克,901.8398682164391
2011,斯洛伐克,989.975212423941
2012,斯洛伐克,944.1658246528481
2013,斯洛伐克,987.239441436938
2014,斯洛伐克,1011.71217100824
2015,斯洛伐克,884.57167724277
2016,斯洛伐克,896.407412660295
2017,斯洛伐克,952.414363517628
1960,斯洛文尼亚,0
1961,斯洛文尼亚,0
1962,斯洛文尼亚,0
1963,斯洛文尼亚,0
1964,斯洛文尼亚,0
1965,斯洛文尼亚,0
1966,斯洛文尼亚,0
1967,斯洛文尼亚,0
1968,斯洛文尼亚,0
1969,斯洛文尼亚,0
1970,斯洛文尼亚,0
1971,斯洛文尼亚,0
1972,斯洛文尼亚,0
1973,斯洛文尼亚,0
1974,斯洛文尼亚,0
1975,斯洛文尼亚,0
1976,斯洛文尼亚,0
1977,斯洛文尼亚,0
1978,斯洛文尼亚,0
1979,斯洛文尼亚,0
1980,斯洛文尼亚,0
1981,斯洛文尼亚,0
1982,斯洛文尼亚,0
1983,斯洛文尼亚,0
1984,斯洛文尼亚,0
1985,斯洛文尼亚,0
1986,斯洛文尼亚,0
1987,斯洛文尼亚,0
1988,斯洛文尼亚,0
1989,斯洛文尼亚,0
1990,斯洛文尼亚,181.982055084746
1991,斯洛文尼亚,132.636886956522
1992,斯洛文尼亚,131.010566037736
1993,斯洛文尼亚,132.58920423280398
1994,斯洛文尼亚,150.496213953488
1995,斯洛文尼亚,213.52223817226002
1996,斯洛文尼亚,215.07233002832902
1997,斯洛文尼亚,207.631015906363
1998,斯洛文尼亚,221.462321119446
1999,斯洛文尼亚,227.11383651944598
2000,斯洛文尼亚,202.896276366767
2001,斯洛文尼亚,208.763095755183
2002,斯洛文尼亚,234.89889975062303
2003,斯洛文尼亚,296.34713062594
2004,斯洛文尼亚,344.147845042352
2005,斯洛文尼亚,362.06396343738294
2006,斯洛文尼亚,394.810449128089
2007,斯洛文尼亚,480.06373117985197
2008,斯洛文尼亚,555.525087153948
